allreduce,268435456,4,8,245.375
allreduce,268435456,4,8,231.752
allreduce,268435456,4,8,414.911
allreduce,268435456,4,8,285.859
allreduce,268435456,4,8,286.454
allreduce,268435456,4,8,241.501
allreduce,268435456,4,8,435.236
allreduce,268435456,4,8,271.941
allreduce,268435456,4,8,226.785
allreduce,268435456,4,8,235.011
allreduce,268435456,4,8,394.471
allreduce,268435456,4,8,275.446
allreduce,268435456,4,8,364.070
allreduce,268435456,4,8,267.236
allreduce,268435456,4,8,263.546
allreduce,268435456,4,8,276.472
allreduce,268435456,4,8,243.728
allreduce,268435456,4,8,245.343
allreduce,268435456,4,8,239.646
allreduce,268435456,4,8,257.273
allreduce,268435456,4,8,278.440
allreduce,268435456,4,8,281.728
allreduce,268435456,4,8,260.654
allreduce,268435456,4,8,254.806
allreduce,268435456,4,8,264.342
allreduce,268435456,4,8,225.584
allreduce,268435456,4,8,192.792
allreduce,268435456,4,8,209.548
allreduce,268435456,4,8,229.335
allreduce,268435456,4,8,406.208
allreduce,268435456,4,8,216.863
allreduce,268435456,4,8,390.037
allreduce,268435456,4,8,377.784
allreduce,268435456,4,8,374.263
allreduce,268435456,4,8,393.980
allreduce,268435456,4,8,202.710
allreduce,268435456,4,8,194.802
allreduce,268435456,4,8,359.151
allreduce,268435456,4,8,204.281
allreduce,268435456,4,8,200.148
allreduce,268435456,4,8,197.382
allreduce,268435456,4,8,191.584
allreduce,268435456,4,8,190.776
allreduce,268435456,4,8,190.411
allreduce,268435456,4,8,185.479
allreduce,268435456,4,8,215.698
allreduce,268435456,4,8,224.220
allreduce,268435456,4,8,236.320
allreduce,268435456,4,8,201.083
allreduce,268435456,4,8,192.291
allreduce,268435456,4,8,206.912
allreduce,268435456,4,8,354.449
allreduce,268435456,4,8,199.014
allreduce,268435456,4,8,384.273
allreduce,268435456,4,8,201.187
allreduce,268435456,4,8,201.388
allreduce,268435456,4,8,202.010
allreduce,268435456,4,8,197.447
allreduce,268435456,4,8,215.755
allreduce,268435456,4,8,196.001
allreduce,268435456,4,8,340.222
allreduce,268435456,4,8,194.344
allreduce,268435456,4,8,194.167
allreduce,268435456,4,8,195.835
allreduce,268435456,4,8,228.094
allreduce,268435456,4,8,416.050
allreduce,268435456,4,8,203.088
allreduce,268435456,4,8,196.423
allreduce,268435456,4,8,185.776
allreduce,268435456,4,8,335.039
allreduce,268435456,4,8,184.644
allreduce,268435456,4,8,190.712
allreduce,268435456,4,8,374.383
allreduce,268435456,4,8,201.092
allreduce,268435456,4,8,186.467
allreduce,268435456,4,8,363.342
allreduce,268435456,4,8,348.101
allreduce,268435456,4,8,195.805
allreduce,268435456,4,8,197.716
allreduce,268435456,4,8,204.739
allreduce,268435456,4,8,191.059
allreduce,268435456,4,8,189.784
allreduce,268435456,4,8,194.914
allreduce,268435456,4,8,193.261
allreduce,268435456,4,8,349.451
allreduce,268435456,4,8,186.153
allreduce,268435456,4,8,183.523
allreduce,268435456,4,8,184.917
allreduce,268435456,4,8,353.359
allreduce,268435456,4,8,183.410
allreduce,268435456,4,8,208.775
allreduce,268435456,4,8,368.315
allreduce,268435456,4,8,201.243
allreduce,268435456,4,8,204.578
allreduce,268435456,4,8,194.740
allreduce,268435456,4,8,376.280
allreduce,268435456,4,8,189.290
allreduce,268435456,4,8,182.688
allreduce,268435456,4,8,183.359
allreduce,268435456,4,8,390.807
allreduce,268435456,4,8,186.290
allreduce,268435456,4,8,185.671
allreduce,268435456,4,8,194.944
allreduce,268435456,4,8,191.016
allreduce,268435456,4,8,199.570
allreduce,268435456,4,8,195.194
allreduce,268435456,4,8,349.264
allreduce,268435456,4,8,184.347
allreduce,268435456,4,8,203.143
allreduce,268435456,4,8,191.754
allreduce,268435456,4,8,392.276
allreduce,268435456,4,8,178.340
allreduce,268435456,4,8,190.398
allreduce,268435456,4,8,350.329
allreduce,268435456,4,8,187.312
allreduce,268435456,4,8,195.765
allreduce,268435456,4,8,184.784
allreduce,268435456,4,8,184.202
allreduce,268435456,4,8,188.842
allreduce,268435456,4,8,373.995
allreduce,268435456,4,8,191.233
allreduce,268435456,4,8,188.833
allreduce,268435456,4,8,189.413
allreduce,268435456,4,8,388.696
allreduce,268435456,4,8,345.784
allreduce,268435456,4,8,190.925
allreduce,268435456,4,8,195.882
allreduce,268435456,4,8,345.062
allreduce,268435456,4,8,189.728
allreduce,268435456,4,8,198.822
allreduce,268435456,4,8,191.330
allreduce,268435456,4,8,211.815
allreduce,268435456,4,8,185.072
allreduce,268435456,4,8,187.156
allreduce,268435456,4,8,199.182
allreduce,268435456,4,8,191.514
allreduce,268435456,4,8,198.513
allreduce,268435456,4,8,194.554
allreduce,268435456,4,8,186.261
allreduce,268435456,4,8,196.928
allreduce,268435456,4,8,188.208
allreduce,268435456,4,8,182.520
allreduce,268435456,4,8,185.584
allreduce,268435456,4,8,183.366
allreduce,268435456,4,8,179.556
allreduce,268435456,4,8,179.605
allreduce,268435456,4,8,189.678
allreduce,268435456,4,8,185.794
allreduce,268435456,4,8,179.867
allreduce,268435456,4,8,178.916
allreduce,268435456,4,8,178.516
allreduce,268435456,4,8,191.109
allreduce,268435456,4,8,203.585
allreduce,268435456,4,8,196.492
allreduce,268435456,4,8,217.364
allreduce,268435456,4,8,185.933
allreduce,268435456,4,8,182.553
allreduce,268435456,4,8,177.465
allreduce,268435456,4,8,178.067
allreduce,268435456,4,8,192.875
allreduce,268435456,4,8,184.836
allreduce,268435456,4,8,188.434
allreduce,268435456,4,8,186.745
allreduce,268435456,4,8,186.288
allreduce,268435456,4,8,182.173
allreduce,268435456,4,8,180.858
allreduce,268435456,4,8,186.169
allreduce,268435456,4,8,175.886
allreduce,268435456,4,8,183.310
allreduce,268435456,4,8,187.325
allreduce,268435456,4,8,183.127
allreduce,268435456,4,8,198.139
allreduce,268435456,4,8,373.885
allreduce,268435456,4,8,178.717
allreduce,268435456,4,8,188.891
allreduce,268435456,4,8,191.343
allreduce,268435456,4,8,212.463
allreduce,268435456,4,8,179.960
allreduce,268435456,4,8,183.215
allreduce,268435456,4,8,184.821
allreduce,268435456,4,8,177.988
allreduce,268435456,4,8,192.556
allreduce,268435456,4,8,225.426
allreduce,268435456,4,8,192.116
allreduce,268435456,4,8,190.897
allreduce,268435456,4,8,343.145
allreduce,268435456,4,8,542.371
allreduce,268435456,4,8,336.566
allreduce,268435456,4,8,198.130
allreduce,268435456,4,8,203.288
allreduce,268435456,4,8,367.153
allreduce,268435456,4,8,187.672
allreduce,268435456,4,8,182.048
allreduce,268435456,4,8,191.253
