allreduce,67108864,2,8,143.599
allreduce,67108864,2,8,517.413
allreduce,67108864,2,8,678.816
allreduce,67108864,2,8,309.193
allreduce,67108864,2,8,287.047
allreduce,67108864,2,8,480.483
allreduce,67108864,2,8,109.302
allreduce,67108864,2,8,98.647
allreduce,67108864,2,8,273.906
allreduce,67108864,2,8,265.742
allreduce,67108864,2,8,107.439
allreduce,67108864,2,8,98.134
allreduce,67108864,2,8,90.236
allreduce,67108864,2,8,298.756
allreduce,67108864,2,8,111.750
allreduce,67108864,2,8,304.780
allreduce,67108864,2,8,265.640
allreduce,67108864,2,8,275.472
allreduce,67108864,2,8,117.036
allreduce,67108864,2,8,290.234
allreduce,67108864,2,8,479.767
allreduce,67108864,2,8,97.759
allreduce,67108864,2,8,102.791
allreduce,67108864,2,8,276.689
allreduce,67108864,2,8,273.994
allreduce,67108864,2,8,135.340
allreduce,67108864,2,8,95.963
allreduce,67108864,2,8,106.616
allreduce,67108864,2,8,266.284
allreduce,67108864,2,8,292.686
allreduce,67108864,2,8,112.446
allreduce,67108864,2,8,267.246
allreduce,67108864,2,8,291.307
allreduce,67108864,2,8,92.174
allreduce,67108864,2,8,491.770
allreduce,67108864,2,8,112.913
allreduce,67108864,2,8,321.321
allreduce,67108864,2,8,271.579
allreduce,67108864,2,8,266.320
allreduce,67108864,2,8,100.164
allreduce,67108864,2,8,274.253
allreduce,67108864,2,8,105.081
allreduce,67108864,2,8,109.101
allreduce,67108864,2,8,126.849
allreduce,67108864,2,8,113.670
allreduce,67108864,2,8,99.835
allreduce,67108864,2,8,99.069
allreduce,67108864,2,8,268.925
allreduce,67108864,2,8,313.922
allreduce,67108864,2,8,272.533
allreduce,67108864,2,8,94.399
allreduce,67108864,2,8,105.637
allreduce,67108864,2,8,127.778
allreduce,67108864,2,8,468.611
allreduce,67108864,2,8,117.028
allreduce,67108864,2,8,282.441
allreduce,67108864,2,8,347.065
allreduce,67108864,2,8,283.365
allreduce,67108864,2,8,131.655
allreduce,67108864,2,8,271.377
allreduce,67108864,2,8,289.480
allreduce,67108864,2,8,280.549
allreduce,67108864,2,8,106.736
allreduce,67108864,2,8,96.950
allreduce,67108864,2,8,101.200
allreduce,67108864,2,8,472.684
allreduce,67108864,2,8,95.646
allreduce,67108864,2,8,273.733
allreduce,67108864,2,8,288.355
allreduce,67108864,2,8,95.928
allreduce,67108864,2,8,276.620
allreduce,67108864,2,8,280.529
allreduce,67108864,2,8,125.561
allreduce,67108864,2,8,306.657
allreduce,67108864,2,8,278.932
allreduce,67108864,2,8,95.618
allreduce,67108864,2,8,298.137
allreduce,67108864,2,8,340.777
allreduce,67108864,2,8,275.584
allreduce,67108864,2,8,98.359
allreduce,67108864,2,8,277.885
allreduce,67108864,2,8,99.167
allreduce,67108864,2,8,96.528
allreduce,67108864,2,8,300.766
allreduce,67108864,2,8,102.178
allreduce,67108864,2,8,277.917
allreduce,67108864,2,8,98.853
allreduce,67108864,2,8,266.931
allreduce,67108864,2,8,107.158
allreduce,67108864,2,8,271.691
allreduce,67108864,2,8,119.289
allreduce,67108864,2,8,130.050
allreduce,67108864,2,8,497.950
allreduce,67108864,2,8,292.744
allreduce,67108864,2,8,102.508
allreduce,67108864,2,8,273.928
allreduce,67108864,2,8,273.828
allreduce,67108864,2,8,88.362
allreduce,67108864,2,8,277.792
allreduce,67108864,2,8,279.825
allreduce,67108864,2,8,112.874
allreduce,67108864,2,8,90.216
allreduce,67108864,2,8,101.391
allreduce,67108864,2,8,283.972
allreduce,67108864,2,8,99.451
allreduce,67108864,2,8,284.084
allreduce,67108864,2,8,283.528
allreduce,67108864,2,8,91.287
allreduce,67108864,2,8,279.440
allreduce,67108864,2,8,108.201
allreduce,67108864,2,8,95.853
allreduce,67108864,2,8,103.106
allreduce,67108864,2,8,86.919
allreduce,67108864,2,8,265.595
allreduce,67108864,2,8,283.487
allreduce,67108864,2,8,268.474
allreduce,67108864,2,8,275.040
allreduce,67108864,2,8,268.318
allreduce,67108864,2,8,312.253
allreduce,67108864,2,8,110.535
allreduce,67108864,2,8,327.767
allreduce,67108864,2,8,90.770
allreduce,67108864,2,8,303.678
allreduce,67108864,2,8,270.340
allreduce,67108864,2,8,162.204
allreduce,67108864,2,8,96.462
allreduce,67108864,2,8,331.145
allreduce,67108864,2,8,276.327
allreduce,67108864,2,8,284.564
allreduce,67108864,2,8,514.789
allreduce,67108864,2,8,286.513
allreduce,67108864,2,8,285.577
allreduce,67108864,2,8,276.702
allreduce,67108864,2,8,274.548
allreduce,67108864,2,8,134.339
allreduce,67108864,2,8,277.409
allreduce,67108864,2,8,283.936
allreduce,67108864,2,8,502.488
allreduce,67108864,2,8,279.628
allreduce,67108864,2,8,98.760
allreduce,67108864,2,8,290.582
allreduce,67108864,2,8,277.805
allreduce,67108864,2,8,95.051
allreduce,67108864,2,8,293.690
allreduce,67108864,2,8,259.392
allreduce,67108864,2,8,107.277
allreduce,67108864,2,8,447.378
allreduce,67108864,2,8,95.906
allreduce,67108864,2,8,274.108
allreduce,67108864,2,8,281.974
allreduce,67108864,2,8,267.028
allreduce,67108864,2,8,276.884
allreduce,67108864,2,8,115.048
allreduce,67108864,2,8,493.144
allreduce,67108864,2,8,263.205
allreduce,67108864,2,8,513.011
allreduce,67108864,2,8,94.584
allreduce,67108864,2,8,266.681
allreduce,67108864,2,8,105.276
allreduce,67108864,2,8,659.118
allreduce,67108864,2,8,113.417
allreduce,67108864,2,8,301.735
allreduce,67108864,2,8,289.245
allreduce,67108864,2,8,104.647
allreduce,67108864,2,8,125.305
allreduce,67108864,2,8,98.462
allreduce,67108864,2,8,294.747
allreduce,67108864,2,8,468.163
allreduce,67108864,2,8,101.354
allreduce,67108864,2,8,89.833
allreduce,67108864,2,8,87.464
allreduce,67108864,2,8,87.291
allreduce,67108864,2,8,95.107
allreduce,67108864,2,8,89.028
allreduce,67108864,2,8,123.817
allreduce,67108864,2,8,120.641
allreduce,67108864,2,8,88.021
allreduce,67108864,2,8,310.072
allreduce,67108864,2,8,295.073
allreduce,67108864,2,8,455.793
allreduce,67108864,2,8,117.721
allreduce,67108864,2,8,94.121
allreduce,67108864,2,8,95.294
allreduce,67108864,2,8,279.722
allreduce,67108864,2,8,140.041
allreduce,67108864,2,8,94.624
allreduce,67108864,2,8,262.547
allreduce,67108864,2,8,272.768
allreduce,67108864,2,8,273.349
allreduce,67108864,2,8,266.978
allreduce,67108864,2,8,273.632
allreduce,67108864,2,8,282.661
allreduce,67108864,2,8,303.015
allreduce,67108864,2,8,275.215
allreduce,67108864,2,8,120.285
allreduce,67108864,2,8,503.987
allreduce,67108864,2,8,115.050
